date,amihud,avgPrice,cpqs,highPrice,ln_voli,lowPrice,orders,r100,r100yr,retd,retm,stdy,typeID,volume
2007-12-31,2.0364134409849033e-11,445.36451612903227,0.06852138110475242,453.9341935483871,22.355429750797672,424.15225483870967,210.1290322580645,0.24043429013454157,0.13672897196261677,-0.02556398053038388,0.05059366840450408,4.963344071979142,16273.0,12842671.322580645
2008-01-31,4.5171168978068945e-12,454.75741290322577,0.05725936401353273,465.73032258064507,22.69390727286014,439.8054838709678,254.29032258064515,-0.16855342404639737,-0.12569375031693875,-0.015482460834667772,0.02109035730065245,3.5205434227490566,16273.0,16498325.64516129
2008-02-29,4.517116897806895e-12,379.14999655172426,0.05015887637221079,386.37517241379305,22.626246189640877,367.586548275862,255.68965517241378,-0.16855342404639737,-0.12569375031693875,-0.022199361171102435,-0.16625878810598094,3.5205434227490566,16273.0,18639190.79310345
2008-03-31,4.5171168978068945e-12,359.54806129032255,0.0535448408109379,366.35515806451616,22.292949876683764,347.2419193548388,245.29032258064515,-0.16855342404639737,-0.12569375031693875,-0.016566190682539353,-0.05169968466220887,3.5205434227490566,16273.0,15491913.290322581
2008-04-30,4.517116897806895e-12,342.0289933333333,0.07043648092399131,351.4576633333333,22.420781314907224,327.70549000000005,259.93333333333334,-0.16855342404639737,-0.12569375031693875,-0.023486617055224774,-0.048725246616872275,3.5205434227490566,16273.0,16599745.5
2008-05-31,4.5171168978068945e-12,278.8845161290322,0.06668123307793408,284.7499967741935,22.446697520990913,266.77160645161297,273.0967741935484,-0.16855342404639737,-0.12569375031693875,-0.015177678261030576,-0.1846173231950602,3.5205434227490566,16273.0,21081487.870967742
2008-06-30,4.517116897806895e-12,236.20166666666668,0.06866488675125484,241.93933333333337,22.28054231826908,225.93200000000004,263.3666666666667,-0.16855342404639737,-0.12569375031693875,-0.024609794792704445,-0.15304847344991124,3.5205434227490566,16273.0,21581682.6
2008-07-31,4.5171168978068945e-12,221.5606451612903,0.062999738525709,226.45741935483872,22.31631879458118,212.5351548387097,258.4516129032258,-0.16855342404639737,-0.12569375031693875,-0.02379861663345499,-0.06198525908810859,3.5205434227490566,16273.0,22923465.903225806
2008-08-31,4.5171168978068945e-12,212.51838064516127,0.06892875108485658,216.60129032258064,22.19602102943783,202.02967419354837,261.6774193548387,-0.16855342404639737,-0.12569375031693875,-0.023769127189178917,-0.040811690675239265,3.5205434227490566,16273.0,21382389.548387095
2008-09-30,4.517116897806895e-12,306.79999999999995,0.07246306968141332,312.96366333333333,22.55138795034592,291.11333,285.76666666666665,-0.16855342404639737,-0.12569375031693875,-0.02639769904719104,0.44363983514564453,3.5205434227490566,16273.0,21203579.833333332
2008-10-31,4.5171168978068945e-12,363.4103193548387,0.06647999415056666,375.1764451612903,22.866039307294464,349.9480612903226,319.35483870967744,-0.16855342404639737,-0.12569375031693875,-0.020264024527708112,0.1845186419649243,3.5205434227490566,16273.0,24588638.677419353
2008-11-30,4.517116897806895e-12,402.2629966666666,0.07037746313454275,412.89932666666664,23.03758109894003,384.84466000000003,341.5,-0.16855342404639737,-0.12569375031693875,-0.028696590562641254,0.10691132101257605,3.5205434227490566,16273.0,28376819.133333333
2008-12-31,4.5171168978068945e-12,329.9683806451612,0.048592589817358964,335.3435419354839,23.15992576766042,319.5338677419354,362.7741935483871,-0.16855342404639737,-0.12569375031693875,-0.020196225651322307,-0.17971977691354002,3.5205434227490566,16273.0,36286045.96774194
2009-01-31,2.4207441855558627e-12,263.97709677419357,0.04210974868929328,269.11354193548385,23.026813858808367,258.00353870967734,356.6774193548387,0.06748274785865373,-0.13471326772989478,-0.015221533723226844,-0.1999927500384735,2.9585755911894003,16273.0,39178975.96774194
2009-02-28,2.4207441855558627e-12,266.96499642857145,0.053353426773663455,273.90535,23.101866308373616,259.40250000000003,368.17857142857144,0.06748274785865373,-0.13471326772989478,-0.01547075070256887,0.011318783678167854,2.9585755911894003,16273.0,42807203.85714286
2009-03-31,2.4207441855558627e-12,268.5948387096775,0.04238119417368398,273.44516129032263,22.95046799406007,261.84419354838707,349.3225806451613,0.06748274785865373,-0.13471326772989478,-0.009813043190001751,0.006105078579251577,2.9585755911894003,16273.0,37104892.258064516
2009-04-30,2.4207441855558627e-12,290.5479866666666,0.050127116442770805,297.27732333333336,23.2536825211297,282.7533266666667,394.3666666666667,0.06748274785865373,-0.13471326772989478,-0.019122413525690725,0.08173332020247082,2.9585755911894003,16273.0,44531582.9
2009-05-31,2.4207441855558627e-12,250.59064516129033,0.05947957649814315,256.6258064516129,23.285803236129368,242.12419354838707,412.38709677419354,0.06748274785865373,-0.13471326772989478,-0.02385828496950988,-0.13752406947915852,2.9585755911894003,16273.0,56482109.09677419
2009-06-30,2.4207441855558627e-12,204.80099333333337,0.04788278629075476,209.51732333333334,23.22151567807317,199.7289966666667,401.43333333333334,0.06748274785865373,-0.13471326772989478,-0.016702599869506805,-0.18272690027389038,2.9585755911894003,16273.0,63510295.03333333
2009-07-31,2.4207441855558627e-12,234.2664516129032,0.05332866578278227,238.84322580645158,23.00270123691909,226.20709677419356,404.48387096774195,0.06748274785865373,-0.13471326772989478,-0.02681144757946035,0.14387361018123568,2.9585755911894003,16273.0,44872839.258064516
2009-08-31,2.4207441855558627e-12,229.43677419354836,0.044668183213617735,233.54193548387096,22.70556682052109,223.24516129032256,391.3225806451613,0.06748274785865373,-0.13471326772989478,-0.0073071777857126275,-0.020616171825299623,2.9585755911894003,16273.0,33503759.612903226
2009-09-30,2.4207441855558627e-12,261.86433,0.057958787783610397,268.0756633333333,22.758553731321616,252.86566666666667,411.96666666666664,0.06748274785865373,-0.13471326772989478,-0.017198473793941474,0.14133547649644163,2.9585755911894003,16273.0,30668716.8
2009-10-31,2.4207441855558627e-12,260.18644838709685,0.060125706770852584,264.90741290322575,22.79916768717951,249.55548387096766,432.03225806451616,0.06748274785865373,-0.13471326772989478,-0.02347622156530436,-0.006407446225696889,2.9585755911894003,16273.0,32080912.51612903
2009-11-30,2.4207441855558627e-12,278.71132666666665,0.06879249828609421,287.0253333333333,22.896736989662273,267.7116633333333,439.6666666666667,0.06748274785865373,-0.13471326772989478,-0.012829687043579719,0.0711984747645622,2.9585755911894003,16273.0,33215223.733333334
2009-12-31,2.4207441855558627e-12,310.5906387096773,0.04945114007794949,314.6348354838709,22.94224569840885,299.46741290322586,490.0,0.06748274785865373,-0.13471326772989478,-0.006365744648731383,0.11438111405187956,2.9585755911894003,16273.0,31788473.83870968
2010-01-31,1.7499536271334558e-12,464.27322258064515,0.05888224114094791,478.5183838709676,23.714073883508505,450.65999032258054,618.9677419354839,-0.07734579439252337,-0.23413566739606126,-0.004849668171417424,0.49480752063046474,3.080132983462391,16273.0,44806716.64516129
2010-02-28,1.7499536271334558e-12,386.78892857142847,0.046991585814836145,395.7832142857143,23.696054700016703,377.86821071428574,618.3928571428571,-0.07734579439252334,-0.23413566739606126,-0.027748233176496506,-0.16689373894648318,3.080132983462391,16273.0,52549941.178571425
2010-03-31,1.7499536271334558e-12,323.58838387096773,0.05465112331125588,331.9058,23.523201367292426,313.8990258064517,597.4193548387096,-0.07734579439252337,-0.23413566739606126,-0.010997211779546856,-0.16339801900195672,3.080132983462391,16273.0,52685414.451612905
2010-04-30,1.7499536271334558e-12,291.22399000000013,0.0339975989708419,295.36831666666666,23.338409768705375,285.49765666666667,592.0666666666667,-0.07734579439252336,-0.23413566739606126,-0.009531973016165256,-0.10001716836619523,3.080132983462391,16273.0,47847985.13333333
2010-05-31,1.7499536271334558e-12,293.05031612903224,0.055584883871802715,298.9845096774194,23.4932721364772,282.5883774193548,565.3870967741935,-0.07734579439252337,-0.23413566739606126,-0.026016580994301368,0.0062712077017834655,3.080132983462391,16273.0,58152489.161290325
2010-06-30,1.7499536271334558e-12,250.58966333333336,0.054928414680720516,255.68966333333327,23.169502131971534,242.13566666666668,533.5,-0.07734579439252336,-0.23413566739606126,-0.03234939707518973,-0.14489202180898908,3.080132983462391,16273.0,49314399.0
2010-07-31,1.7499536271334558e-12,224.40096774193543,0.06484683455650579,228.90709677419352,23.122972722051948,214.5835483870968,531.8709677419355,-0.07734579439252337,-0.23413566739606126,-0.010503424291546532,-0.10450828355422559,3.080132983462391,16273.0,52334388.258064516
2010-08-31,1.7499536271334558e-12,214.7548322580645,0.04706710748984233,219.3458064516129,23.09173635393441,209.0235387096774,505.96774193548384,-0.07734579439252337,-0.23413566739606126,-0.01740943861156964,-0.042986158129960095,3.080132983462391,16273.0,54413942.741935484
2010-09-30,1.7499536271334558e-12,240.76399999999998,0.03717303711784433,244.1026666666666,22.90907076861465,235.1363333333333,525.9,-0.07734579439252336,-0.23413566739606126,-0.009997160597954403,0.12111097789260006,3.080132983462391,16273.0,37871178.13333333
2010-10-31,1.7499536271334558e-12,294.83967096774194,0.05352726318431452,302.2203193548387,23.346245533493295,286.2561258064517,552.3225806451613,-0.07734579439252337,-0.23413566739606126,-0.013181842326566027,0.22460031801989477,3.080132983462391,16273.0,48087621.70967742
2010-11-30,1.7499536271334558e-12,256.5166633333332,0.038470074256499585,260.01499666666666,23.31047249669875,250.22766666666666,585.3666666666667,-0.07734579439252336,-0.23413566739606126,-0.007500920060984888,-0.12997914259170906,3.080132983462391,16273.0,54063137.766666666
2010-12-31,1.7499536271334558e-12,240.21645161290323,0.031090220348375823,243.40645161290323,23.103921316604207,235.9509677419355,578.8709677419355,-0.07734579439252337,-0.23413566739606126,-0.00628361689389252,-0.06354445558668642,3.080132983462391,16273.0,46727151.32258064
2011-01-31,1.253649771262725e-12,275.32322580645155,0.04626465952720225,280.31935161290323,23.17806845805505,267.554835483871,624.8064516129032,0.4293115201090666,0.15465368835974577,-0.009769851751121028,0.14614641902262848,2.7645666300956715,16273.0,44628973.12903226
2011-02-28,1.2536497712627248e-12,389.04856428571424,0.054630366407011265,395.331782142857,23.533141338943913,373.8035678571429,661.75,0.42931152010906654,0.15465368835974577,-0.012818398574379374,0.41306118706894,2.7645666300956715,16273.0,44971535.321428575
2011-03-31,1.253649771262725e-12,435.8932258064516,0.04686919052146666,441.8370967741935,23.68099914355609,421.58709354838714,655.6451612903226,0.4293115201090666,0.15465368835974577,-0.012374891595649357,0.12040826215807598,2.7645666300956715,16273.0,44989688.161290325
2011-04-30,1.2536497712627248e-12,410.67699999999985,0.049878910697679274,417.63466333333326,23.632652189038094,396.79399666666666,644.0,0.42931152010906654,0.15465368835974577,-0.015869940703622312,-0.0578495473514159,2.7645666300956715,16273.0,45668710.6
2011-05-31,1.253649771262725e-12,367.0028967741934,0.04962778572919251,372.76902903225795,23.44216076285243,354.83161290322585,616.1290322580645,0.4293115201090666,0.15465368835974577,-0.009108672524625334,-0.1063466014064739,2.7645666300956715,16273.0,43732306.12903226
2011-06-30,1.2536497712627248e-12,330.59532999999993,0.05377290305141529,335.43165999999997,23.337001998165693,318.44199333333324,633.4666666666667,0.42931152010906654,0.15465368835974577,-0.018325739056171086,-0.0992023962050469,2.7645666300956715,16273.0,43984741.06666667
2011-07-31,1.253649771262725e-12,296.12579677419353,0.041805802826613586,301.53773548387096,23.220064855898915,289.0877354838709,570.5483870967741,0.4293115201090666,0.15465368835974577,-0.004095064067538392,-0.1042650337069384,2.7645666300956715,16273.0,42862422.451612905
2011-08-31,1.253649771262725e-12,306.47966774193543,0.037093080881177944,310.45161290322574,23.173021730476577,299.1667677419355,538.1935483870968,0.4293115201090666,0.15465368835974577,-0.00968347053768752,0.03496443430640084,2.7645666300956715,16273.0,39685952.03225806
